"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x994696817538461696",2018-05-10 21:52:56,"x956605437469757441","Maaay188","O DONO DA DOLLY  DO NOSSO DOLLYNHO FOI TEDITO KKKKKK MANSÃO CHEIA DE CARRO CM A FERRARI KKKK #SPTV2","Twitter for Android",,,,FALSE,FALSE,0,0,"SPTV2",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696800689942530",2018-05-10 21:52:52,"x1663076430","jcfacklam","@LuizRosario8 @MahggaSantana Montar Acampamento urgente na frente do presídio. Até soltarem o Dolly.

É gópi","Twitter Lite","x994684243342131205","x885814942317850624","LuizRosario8",FALSE,FALSE,6,2,,,,,,,,,,,,,,"x885814942317850624 306481876","LuizRosario8 MahggaSantana","pt",,,,,,,,,,,,,
"x994696764501479424",2018-05-10 21:52:43,"x282009007","danicellibolos","por isso que a Dolly é mais barata
o dono não paga impostos kkkk","Facebook",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696760319725569",2018-05-10 21:52:42,"x2217649231","LGCamelier","@JornalOGlobo @fitzca Hello Dolly! Tudo bem na cadeia? Que mofe aí!","Twitter for iPhone","x994557462433927169","x54341363","JornalOGlobo",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x54341363 173851898","JornalOGlobo fitzca","pt",,,,,,,,,,,,,
"x994696711141515264",2018-05-10 21:52:31,"x59301331","limaalef","A Dolly já teve problema com ISS tempos atrás, agora o dono é preso por outras sonegações e a culpa é da Coca-Cola hahahahahaha","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696636734558209",2018-05-10 21:52:13,"x714654800730853376","bruneves32","@pauloap Inclusive um dos primeiros slogans da Dolly era ""brasileiro não tem medo de estrangeiro"", em alusão a Coca-Cola.","Twitter Web Client","x994695562623705088","x28958495","pauloap",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x28958495","pauloap","pt",,,,,,,,,,,,,
"x994696631114231808",2018-05-10 21:52:12,"x96198639","About_Di","Vai um Dolly aí ?","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696425400422400",2018-05-10 21:51:23,"x26781701","weullers","@vidaletti @JqTeixeira Com Dolly é Venezuela Livre","Twitter for Android","x994696016711573505","x29395691","vidaletti",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x29395691 774592682144464896","vidaletti JqTeixeira","pt",,,,,,,,,,,,,
"x994696244550389760",2018-05-10 21:50:39,"x737496125528145923","RadarLivre1","O estado rouba milhões do povo, dai um empresário evita que 4 bilhões vão para as mãos do estado corrupto e é preso!
#Dolly","Twitter for Android",,,,FALSE,FALSE,0,0,"Dolly",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696087926726657",2018-05-10 21:50:02,"x38732752","jaimecfreitas","@DoSocialista ""o crime do dono da Dolly foi matar a sede de 200 milhões de brasileiros, né?"" ...já ouvi algo parecido...comecem o mimimi...","Twitter Web Client","x994592066180190209","x129503129","DoSocialista",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x129503129","DoSocialista","pt",,,,,,,,,,,,,
"x994696016711573505",2018-05-10 21:49:45,"x29395691","vidaletti","@JqTeixeira Beber Dolly Coca com Corote!
Velha Cuba Livre que nunca foi livre.
QUEIMA JEOVÁ!
KKKK","Twitter Web Client","x994684769014374400","x774592682144464896","JqTeixeira",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x774592682144464896","JqTeixeira","pt",,,,,,,,,,,,,
"x994695945114791936",2018-05-10 21:49:28,"x994186415851360256","CROCORIO1","“Preso pela Coca-Cola”, diz dono da Dolly em cartaz https://t.co/38fDzsN10e","Twitter Web Client",,,,FALSE,FALSE,1,0,,,"a.msn.com/01/pt-br/AAx5b…","https://t.co/38fDzsN10e","http://a.msn.com/01/pt-br/AAx5bd4?ocid=st",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695942988234755",2018-05-10 21:49:28,"x947273416834473984","FalaGabriella","MY LIFE NUNCA VOU TE ESQUECER  Dolly https://t.co/ZYdQclXVl3","Twitter Web Client",,,,FALSE,FALSE,2,0,,,,,,"http://pbs.twimg.com/media/Dc3ej5IWkAEIgps.jpg","https://t.co/ZYdQclXVl3","https://twitter.com/FalaGabriella/status/994695942988234755/photo/1","photo","http://pbs.twimg.com/media/Dc3ej5IWkAEIgps.jpg","https://t.co/ZYdQclXVl3","https://twitter.com/FalaGabriella/status/994695942988234755/photo/1",,,,"pt",,,,,,,,,,,,,
"x994695891033448450",2018-05-10 21:49:15,"x3381981081","LeaoDoBullying","Olha quem tava esperando o Sr. Dolly na cadeia. https://t.co/A5DmI0cet7","Twitter for Android",,,,FALSE,FALSE,5,0,,,,,,"http://pbs.twimg.com/media/Dc3eoznWkAIHtC3.jpg","https://t.co/A5DmI0cet7","https://twitter.com/LeaoDoBullying/status/994695891033448450/photo/1","photo","http://pbs.twimg.com/media/Dc3eoznWkAIHtC3.jpg","https://t.co/A5DmI0cet7","https://twitter.com/LeaoDoBullying/status/994695891033448450/photo/1",,,,"pt",,,,,,,,,,,,,
"x994695872322600960",2018-05-10 21:49:11,"x362807545","SrFudencius","Dono da Dolly foi preso!","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,"https://api.twitter.com/1.1/geo/id/37b82f7e75d4f3b0.json","Magé","Magé, Brasil","city","Brazil","BR",,,"-43.224939 -43.013263 -43.013263 -43.224939 -22.7484627 -22.7484627 -22.483729 -22.483729"
"x994695813191426048",2018-05-10 21:48:57,"x28172588","pauleira72","O Dolly foi eleito democraticamente com 54 milhões de votos! #DollyLivre https://t.co/SmTCcBUnsM","Twitter Lite",,,,TRUE,FALSE,0,0,"DollyLivre",,"twitter.com/oiluiz/status/…","https://t.co/SmTCcBUnsM","https://twitter.com/oiluiz/status/994608709849493504",,,,,,,,,,,"pt","x994608709849493504","O Dolly só foi preso pq é um refrigerante do povo, de origens humildes, que só queria acabar com a sede do brasileiro. 

Aí eu pergunto: 
e a Coca-Cola? 

#DollyLivre",,,,,,,,,,,
"x994695811077496832",2018-05-10 21:48:56,"x300490372","AninhaGelis","A Coca-Cola deve ter feito isso pq tava perdendo mercado pro Dolly Guaraná https://t.co/7HpJXMycAu","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/jornalextra/st…","https://t.co/7HpJXMycAu","https://twitter.com/jornalextra/status/994686012604510208",,,,,,,,,,,"pt","x994686012604510208","Preso por fraudes de até R$ 4 bilhões, dono da Dolly acusa Coca-Cola de perseguição. https://t.co/O9VDSx60mz https://t.co/cRgw8CjVyB",,,,,,,,,,,
"x994695757126160385",2018-05-10 21:48:43,"x17937117","brunomotta","o dono da dolly foi preso. E NEM FOI PELOS COMERCIAIS!","Twitter Web Client",,,,FALSE,FALSE,12,3,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695742588706817",2018-05-10 21:48:40,"x41852336","WenndellAmaral","Dolly guaraná, saber refrescante. Dollyyyyyyyyy https://t.co/gytjsVJlKR","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3egRVWAAAfyMH.jpg","https://t.co/gytjsVJlKR","https://twitter.com/WenndellAmaral/status/994695742588706817/photo/1","photo","http://pbs.twimg.com/media/Dc3egRVWAAAfyMH.jpg","https://t.co/gytjsVJlKR","https://twitter.com/WenndellAmaral/status/994695742588706817/photo/1",,,,"pt",,,,,,,,,,,,,
"x994695671797174272",2018-05-10 21:48:23,"x175236026","realdollynho","Fascistas comemorando a prisão do Dolly Dollynho seu amiguinho. Isso não vai ficar assim, pegaremos em armas se preciso for!
#DollyLivre #DollynhoLivre 
#VaiTerLuta https://t.co/hBcfrjZJ8P","Twitter for Android",,,,TRUE,FALSE,6,3,"DollyLivre DollynhoLivre VaiTerLuta",,"twitter.com/ballaoficial/s…","https://t.co/hBcfrjZJ8P","https://twitter.com/ballaoficial/status/994683157176897537",,,,,,,,,,,"pt","x994683157176897537","Preso pela Coca-Cola, conseguimos! 

#DollynhoLivre https://t.co/A62Q4M6uQ5",,,,,,,,,,,
"x994695608261906434",2018-05-10 21:48:08,"x49891828","Carlos_Puton","Fraude é crime, viu? https://t.co/e4dFHISjSv","Facebook",,,,FALSE,FALSE,0,0,,,"veja.abril.com.br/economia/polic…","https://t.co/e4dFHISjSv","https://veja.abril.com.br/economia/policia-prende-dono-da-dolly-por-fraude-fiscal-de-r-4-bi/",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695595100114945",2018-05-10 21:48:05,"x258460828","magicodemian","Suzane Richthofen sendo solta pro dia das mães e o dono da Dolly que sempre declarou “mamãe você é amor, é um exemplo na vida” sendo preso, mano. UM ABSURDO ESSE PAÍS!!!!! TÁ TUDO ERRADO!","Facebook",,,,FALSE,FALSE,2,2,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695562623705088",2018-05-10 21:47:57,"x28958495","pauloap","Não vi ninguém comentando, mas o Laerte Codonho, dono da Dolly que foi preso hoje, já ataca a Coca-Cola há muitos anos

no começo dos anos 2000, ele tinha um programa na RedeTV! totalmente dedicado a se dizer perseguido pela Coca hahahahaha

https://t.co/kvjCwtYAea","Twitter Web Client",,,,FALSE,FALSE,35,3,,,"youtu.be/csn1N-S2l_4","https://t.co/kvjCwtYAea","https://youtu.be/csn1N-S2l_4",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695504872255489",2018-05-10 21:47:43,"x851165251965943808","vendobrusinhas","dolly guaraná o sabor brasileiro","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695456507727872",2018-05-10 21:47:32,"x2788464524","Dolly_Santorini","as pessoas não valorizam a genialidade","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695246981328896",2018-05-10 21:46:42,"x920079009370857473","Jay4ster","O sabor brasileiro que o dono da Dolly queria falar no comercial deve ser o da corrupção, né https://t.co/mV0H7mgPT2","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3eDAbWAAAgHQj.jpg","https://t.co/mV0H7mgPT2","https://twitter.com/Jay4ster/status/994695246981328896/photo/1","photo","http://pbs.twimg.com/media/Dc3eDAbWAAAgHQj.jpg","https://t.co/mV0H7mgPT2","https://twitter.com/Jay4ster/status/994695246981328896/photo/1",,,,"pt",,,,,,,,,,,,,
"x994695236768223232",2018-05-10 21:46:39,"x216040072","castrojhonny","O dono da Dolly sendo preso coloca numa nova perspectiva os memes do Dollynho.","Twitter Web Client",,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695224130760707",2018-05-10 21:46:36,"x82969722","Denishits","Caso de Polícia: Vocês viram que o dono dos refrigerantes Dolly foi preso! Só falta agora prenderem o Dollynho! KKK!!!","Twitter Web Client",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695188969934848",2018-05-10 21:46:28,"x2321321148","mayimotion","Será que esse dinheiro era para os novos comerciais da Dolly? https://t.co/ChQNgTjcyN","Twitter Web Client",,,,TRUE,FALSE,0,0,,,"twitter.com/MomentsBrasil/…","https://t.co/ChQNgTjcyN","https://twitter.com/MomentsBrasil/status/994547903489290240",,,,,,,,,,,"pt","x994547903489290240","Laerte Codonho, dono da Dolly, foi preso nesta manhã. Ele é acusado de organização criminosa, lavagem de dinheiro e fraude fiscal avaliada em R$ 4 bilhões.

#Moments<U+26A1><U+FE0F>
https://t.co/XXtQ2Hk44I",,,,,,,,,,,
"x994695140328595457",2018-05-10 21:46:16,"x718903738602242048","alvessmariaa","@Pedro_leograndi eh meu exemplo na vidaaaa eu te ofereço um dolly c toda emoção","Twitter for iPhone","x994694713486856192","x770732897439518720","Pedro_leograndi",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x770732897439518720","Pedro_leograndi","pt",,,,,,,,,,,,,
"x994695060330635266",2018-05-10 21:45:57,"x354302770","Grazi_CarvalhoS","O CRIME DO GUARANÁ DOLLY:
MATAR A SEDE DE 200 MILHÕES DE BRASILEIROS.","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994695034627911681",2018-05-10 21:45:51,"x4878447094","wradiobrasil","Dono da marca de refrigerantes Dolly é preso em SP e web reage com memes; veja! https://t.co/yO9lihsGxe #DollyLivre #Dollypreso","WP WRadio Brasil Tweets",,,,FALSE,FALSE,0,0,"DollyLivre Dollypreso",,"goo.gl/uVEEFr","https://t.co/yO9lihsGxe","https://goo.gl/uVEEFr",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994694961604984832",2018-05-10 21:45:34,"x4547786008","GuiFernandesB","gente n vai ter dolly mais? como assim, dolly limão salva dps da escola esperando a perua","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994694930818895873",2018-05-10 21:45:26,"x1548916165","DicasDoFuleco","Quem recebeu a noticia que o dono da Dolly foi preso e não cantou o jingle ""Dolly Dolly guaraná Dolly..."" não é brasileiro.","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994694844978212866",2018-05-10 21:45:06,"x3046693269","nanda_giac","@Dolly_Santorini @LeksDeKonoha Lucas, te amo, mas você é um mico","Twitter for iPhone","x994694637603508226","x2788464524","Dolly_Santorini",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x2788464524 861410259222614016","Dolly_Santorini LeksDeKonoha","pt",,,,,,,,,,,,,
"x994694814364037121",2018-05-10 21:44:58,"x63022672","mirsadibrahim","Dono do Guaraná Dolly sonega R$ 4 bilhões, e nem para usar uma parte disso para produzir um comercial melhor.","Mobile Web (M2)",,,,FALSE,FALSE,4,1,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994694762010685440",2018-05-10 21:44:46,"x753432429709361152","Darthdodoce","Até o dono da Dolly tá desviando dinheiro pqp mano","Twitter Lite",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994694637603508226",2018-05-10 21:44:16,"x2788464524","Dolly_Santorini","@nanda_giac abre @LeksDeKonoha e tu vai sacar","Twitter for Android","x994694422251081731","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269 861410259222614016","nanda_giac LeksDeKonoha","pt",,,,,,,,,,,,,
"x994694583417294850",2018-05-10 21:44:03,"x809764004595957764","lucasrm5988","@JqTeixeira Enquanto o dolar sobe o dolly desce. Golpe do mercado financeiro. A culpa é dos EUA.","Twitter for Android","x994631081759592448","x774592682144464896","JqTeixeira",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x774592682144464896","JqTeixeira","pt",,,,,,,,,,,,,
"x994694502433677314",2018-05-10 21:43:44,"x3046693269","nanda_giac","@Dolly_Santorini @narutoromantic Concordo, cadete","Twitter for iPhone","x994694197457321984","x2788464524","Dolly_Santorini",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x2788464524 955961952555106305","Dolly_Santorini narutoromantic","pt",,,,,,,,,,,,,
"x994694484419072000",2018-05-10 21:43:40,"x927788910","solemesmo","Agora a gente viu para onde ia todo aquele dinheiro que o dono da Dolly não investia nas propagandas","Twitter for iPhone",,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994694461333614597",2018-05-10 21:43:34,"x124294761","messicomigo","Prenderam o dono da Dolly... oq será de Dollynho agora ?","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,"https://api.twitter.com/1.1/geo/id/7116b0fe9c89e2bf.json","Guarulhos","Guarulhos, Brasil","city","Brazil","BR",,,"-46.570847 -46.336966 -46.336966 -46.570847 -23.509957 -23.509957 -23.274203 -23.274203"
"x994694422251081731",2018-05-10 21:43:25,"x3046693269","nanda_giac","@Dolly_Santorini Não ajudou","Twitter for iPhone","x994694275391807488","x2788464524","Dolly_Santorini",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994694400079990786",2018-05-10 21:43:20,"x795066803751940100","dolly_sem_nome","@perrart Tendi. Vlw aew :D","Twitter for Android","x994678025357791238","x34239340","perrart",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x34239340","perrart","pt",,,,,,,,,,,,,
"x994694329229824000",2018-05-10 21:43:03,"x872191710671114243","8tobemtriste","@shadowmonsterzz @Flushervictor10 dolly devia ser grátis","Twitter Web Client","x994693451458531329","x751257388477456384","shadowmonsterzz",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x751257388477456384 2161181279","shadowmonsterzz Flushervictor10","pt",,,,,,,,,,,,,
"x994694275391807488",2018-05-10 21:42:50,"x2788464524","Dolly_Santorini","@nanda_giac uma dica: tem a ver com naruto","Twitter for Android","x994694094453698560","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994694197457321984",2018-05-10 21:42:31,"x2788464524","Dolly_Santorini","@narutoromantic A SITUAÇÃO É DE EXTREMA IMPORTÂNCIA https://t.co/G5ex1udCUu","Twitter for Android",,"x955961952555106305","narutoromantic",TRUE,FALSE,0,0,,,"twitter.com/nanda_giac/sta…","https://t.co/G5ex1udCUu","https://twitter.com/nanda_giac/status/994694051168423937",,,,,,,,,"x955961952555106305","narutoromantic","pt","x994694051168423937","@Dolly_Santorini @narutoromantic Inclusive pode me marcar quando eles voltarem",,,,,,,,,,,
"x994694094453698560",2018-05-10 21:42:07,"x3046693269","nanda_giac","@Dolly_Santorini Amas então me fala","Twitter for iPhone","x994694033153835008","x2788464524","Dolly_Santorini",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994694051168423937",2018-05-10 21:41:56,"x3046693269","nanda_giac","@Dolly_Santorini @narutoromantic Inclusive pode me marcar quando eles voltarem","Twitter for iPhone","x994693616915402754","x2788464524","Dolly_Santorini",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2788464524 955961952555106305","Dolly_Santorini narutoromantic","pt",,,,,,,,,,,,,
"x994694046659633154",2018-05-10 21:41:55,"x281903266","wmatosinho","Prenderam o dono da Dolly, o refrigerante, mas até agora nada do Aécio ir preso.","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994694033153835008",2018-05-10 21:41:52,"x2788464524","Dolly_Santorini","@nanda_giac é que você não sabe a edição","Twitter for Android","x994693923489681408","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994694032575160321",2018-05-10 21:41:52,"x857722194713092096","WillAlmeida666","O dono da Dolly foi preso por sonegação. Imposto é roubo, portanto sonegação é legítima defesa.

#Sonegoufoipouco","Twitter Web Client",,,,FALSE,FALSE,0,0,"Sonegoufoipouco",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994694032189255685",2018-05-10 21:41:52,"x1944232400","O_Melhor_Eu","@gacampos_ isso ai meu bom, só dale, dele, dele, dolly","TweetDeck","x994690178794082306","x704102498487963649","gacampos_",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x704102498487963649","gacampos_","pt",,,,,,,,,,,,,
"x994694007509913600",2018-05-10 21:41:46,"x16866531","mario__inc","o pior dessa prisão do laerte codonho é passar o dia cantarolando dolly guaraná sabor brasileiro","Twitter Web Client",,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994693938043871234",2018-05-10 21:41:30,"x4843103001","MiticoFla","hauhauhauahuahauhauhauhauah

Laerte Codonho, dono da empresa de refrigerantes Dolly, chega à delegacia com papel no qual se lê ""preso pela Coca-Cola"" https://t.co/GfLgSNp7St","Twitter Web Client",,,,FALSE,FALSE,2,0,,,,,,"http://pbs.twimg.com/media/Dc3cy4GXcAE4a8s.jpg","https://t.co/GfLgSNp7St","https://twitter.com/MiticoFla/status/994693938043871234/photo/1","photo","http://pbs.twimg.com/media/Dc3cy4GXcAE4a8s.jpg","https://t.co/GfLgSNp7St","https://twitter.com/MiticoFla/status/994693938043871234/photo/1",,,,"pt",,,,,,,,,,,,,
"x994693923489681408",2018-05-10 21:41:26,"x3046693269","nanda_giac","@Dolly_Santorini Nossa, Lucas, mas que ideia supimpa, ideia do século","Twitter for iPhone","x994693361369042948","x2788464524","Dolly_Santorini",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994693827536580609",2018-05-10 21:41:03,"x141677899","jovicma7","Dono da Dolly é preso por tentar salvar R$4bi do patrimônio dele, dos psicopatas https://t.co/tOjPqJ0sS4 processo ainda roubam 2 helicópteros e 1 carro dele. #DOLLYlivre https://t.co/o3kon4a6Yb","Twitter for iPhone",,,,TRUE,FALSE,1,0,"DOLLYlivre",,"políticos.No twitter.com/jornaloglobo/s…","https://t.co/tOjPqJ0sS4 https://t.co/o3kon4a6Yb","http://xn--polticos-e2a.No https://twitter.com/jornaloglobo/status/994557462433927169",,,,,,,,,,,"pt","x994557462433927169","Polícia prende dono da companhia de refrigerantes Dolly em SP. https://t.co/dwwMya1X1u https://t.co/R7HX3YBwLX",,,,,,,,,,,
"x994693815649882113",2018-05-10 21:41:00,"x18888488","imirante","Dono do refrigerante Dolly é acusado de fraude fiscal de R$ 4 bilhões https://t.co/eQwrW2wlN2 https://t.co/WOmNOa15UA","Twitter Web Client",,,,FALSE,FALSE,4,0,,,"imirante.com/456071","https://t.co/eQwrW2wlN2","http://imirante.com/456071","http://pbs.twimg.com/media/Dc3bV6yWkAANwC-.jpg","https://t.co/WOmNOa15UA","https://twitter.com/imirante/status/994693815649882113/photo/1","photo","http://pbs.twimg.com/media/Dc3bV6yWkAANwC-.jpg","https://t.co/WOmNOa15UA","https://twitter.com/imirante/status/994693815649882113/photo/1",,,,"pt",,,,,,,,,,,,,
"x994693803578667012",2018-05-10 21:40:57,"x953410853319081984","TVCornosul","Dono dá dolly é preso e tenta subornar policial com dolly,mas não consegue https://t.co/m0w4VVg8Ct","Twitter Web Client",,,,FALSE,FALSE,19,2,,,,,,"http://pbs.twimg.com/media/Dc3cpICXcAEod2M.jpg","https://t.co/m0w4VVg8Ct","https://twitter.com/TVCornosul/status/994693803578667012/photo/1","photo","http://pbs.twimg.com/media/Dc3cpICXcAEod2M.jpg","https://t.co/m0w4VVg8Ct","https://twitter.com/TVCornosul/status/994693803578667012/photo/1",,,,"pt",,,,,,,,,,,,,
"x994693738550218752",2018-05-10 21:40:42,"x3381981081","LeaoDoBullying","Momento que Dolly foi preso. https://t.co/HtdxlEIaDF","Twitter for Android",,,,FALSE,FALSE,22,9,,,,,,"http://pbs.twimg.com/media/Dc3cqiXX0AAiIPy.jpg","https://t.co/HtdxlEIaDF","https://twitter.com/LeaoDoBullying/status/994693738550218752/photo/1","photo","http://pbs.twimg.com/media/Dc3cqiXX0AAiIPy.jpg","https://t.co/HtdxlEIaDF","https://twitter.com/LeaoDoBullying/status/994693738550218752/photo/1",,,,"pt",,,,,,,,,,,,,
